SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE
UTRMP31P01,UTI Mutual Fund - UTI-FTIF¿Series XXXI Plan I (1209 days) - RPMDP,MF,03-JAN-2019,10,1,INF789F1AFR0,10
UTRMP31P02,UTI-Fixed Term Income Fund-Series XXXI-II(1222D)-RP-MDPO,MF,25-JAN-2019,10,1,INF789F1AGC0,10
UTRMP31P03,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI -III (1174 days)-RPMDPO,MF,07-FEB-2019,10,1,INF789F1AGQ0,10
UTRMP31P04,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI - IV - RPMDPO,MF,12-FEB-2019,10,1,INF789F1AGZ1,10
UTRMP31P05,UTI-Fixed Term Income Fund ¿ Series XXXI- V (1174D)-RP-MDPO,MF,28-FEB-2019,10,1,INF789F1AHK1,10
UTRMP31P07,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI -VII (1155) - RPMDPO,MF,19-MAR-2019,10,1,INF789F1AIF9,10
UTRMP31P09,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI - IX (1168D)-RPMDPO,MF,02-APR-2019,10,1,INF789F1AIZ7,10
UTRMP31P11,UTI Mutual Fund-UTI-FTIF ¿ Series XXXI-XI (1169 days)-RPMDP,MF,02-APR-2019,10,1,INF789F1AJT8,10
UTRMP31P12,UTI-Fixed Term Income Fund Series XXXI-XII (1148 day)-RP-MDPO,MF,24-APR-2019,10,1,INF789F1AKD0,10
UTRMP31P13,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI-XIII (1127D) - RPMDPO,MF,13-MAY-2019,10,1,INF789F1AKN9,10
UTRMP31P14,UTI-Fixed Term Income Fund-SeriesXXXI-XIV(1111D)-RP-MDPO,MF,30-MAY-2019,10,1,INF789F1AKX8,10
UTRMP31P15,UTI MF-UTI-Fixed Term Income Fund¿Series XXXI-XV (1099 Days)-RP-MDP,MF,12-JUN-2019,10,1,INF789F1ALH9,10
UTRQP29P13,UTI-Fixed Term Income Fund ¿ Series XXIX- Plan XIII - RPQDP,MF,24-JUL-2018,10,1,INF789F1A041,10
UTRQP30P12,UTI Mutual Fund-UTI-FTIF-Sr XXX Plan XII (1254 days)-RPQDPO,MF,04-DEC-2018,10,1,INF789F1AEB7,10
UTRQP30P13,UTI Mutual Fund - UTI-FTIF - Series XXX Plan XIII - RPQDP,MF,19-DEC-2018,10,1,INF789F1AEL6,10
UTRQP30P14,UTI Mutual Fund - UTI-FTIF - Series XXX-XIV (1209 D)-RPQDPO,MF,03-JAN-2019,10,1,INF789F1AEV5,10
UTRQP30P15,UTI MF-UTI-Fixed Term Income Fund-Series XXX - XV (1223 days)-RP-QDP,MF,20-DEC-2018,10,1,INF789F1AFF5,10
UTRQP30PXI,UTI-Fixed Term Income Fund - Series XXX Plan XI (1246 days)-RP-QDPP,MF,04-DEC-2018,10,1,INF789F1ADR5,10
UTRQP31P01,UTI Mutual Fund - UTI-FTIF¿Series XXXI Plan I (1209 days) - RPQDP,MF,03-JAN-2019,10,1,INF789F1AFP4,10
UTRQP31P02,UTI-Fixed Term Income Fund-Series XXXI-II(1222D)-RP-QDPO,MF,25-JAN-2019,10,1,INF789F1AFZ3,10
UTRQP31P03,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI -III (1174 days)-RPQDPO,MF,07-FEB-2019,10,1,INF789F1AGO5,10
UTRQP31P04,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI - IV - RPQDPO,MF,12-FEB-2019,10,1,INF789F1AHG9,10
UTRQP31P05,UTI-Fixed Term Income Fund ¿ Series XXXI- V (1174D)-RP-QDPO,MF,28-FEB-2019,10,1,INF789F1AHI5,10
UTRQP31P06,UTI Mutual Fund - UTI-FTIF ¿ Sr XXXI - VI 1167D- RPQDPO,MF,08-MAR-2019,10,1,INF789F1AHT2,10
UTRQP31P07,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI -VII (1155) - RPQDPO,MF,19-MAR-2019,10,1,INF789F1AID4,10
UTRQP31P08,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI -VIII (1153 D) - RPQDPO,MF,14-MAR-2019,10,1,INF789F1AIM5,10
UTRQP31P09,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI - IX (1168D)-RPQDPO,MF,02-APR-2019,10,1,INF789F1AIX2,10
UTRQP31P10,UTI-Fixed Term Income Fund ¿ Series XXXI Plan X (1168D)RP-QDPO,MF,27-MAR-2019,10,1,INF789F1AJH3,10
UTRQP31P11,UTI Mutual Fund-UTI-FTIF¿ Series XXXI-XI (1169 days)-RPQDP,MF,02-APR-2019,10,1,INF789F1AJR2,10
UTRQP31P12,UTI-Fixed Term Income Fund Series XXXI-XII (1148 day)-RP-QDPO,MF,24-APR-2019,10,1,INF789F1AKB4,10
UTRQP31P13,UTI Mutual Fund - UTI-FTIF ¿ Series XXXI-XIII (1127D) - RPQDPO,MF,13-MAY-2019,10,1,INF789F1AKL3,10
UTRQP31P14,UTI-Fixed Term Income Fund-SeriesXXXI-XIV(1111D)-RP-QDPO,MF,30-MAY-2019,10,1,INF789F1AKV2,10
UTRQP31P15,UTI MF-UTI-Fixed Term Income Fund¿Series XXXI-XV (1099 Days)-RP-QDP,MF,12-JUN-2019,10,1,INF789F1ALF3,10
V10DD,Sundaram MF - SUNDARAM VALUE FUND Sr. X - SVFS X _ DDP,MF,29-NOV-2017,10,1,INF903JA1BQ7,10
V10DG,Sundaram MF - SUNDARAM VALUE FUND Sr. X - SVFS X _ DG,MF,29-NOV-2017,10,1,INF903JA1BP9,10
V10RD,Sundaram MF - SUNDARAM VALUE FUND Sr. X - SVFS X _ RDP,MF,29-NOV-2017,10,1,INF903JA1BO2,10
V10RG,Sundaram MF - SUNDARAM VALUE FUND Sr. X - SVFS X _ RP,MF,29-NOV-2017,10,1,INF903JA1BN4,10
VF9DD,Sundaram Mutual Fund - SUNDARAM VALUE FUND Series IX - DDPA,MF,16-NOV-2017,10,1,INF903JA1BM6,10
VF9DG,Sundaram Mutual Fund - SUNDARAM VALUE FUND Series IX - DG,MF,16-NOV-2017,10,1,INF903JA1BL8,10
VF9RD,Sundaram Mutual Fund - SUNDARAM VALUE FUND Series IX -  RDPA,MF,16-NOV-2017,10,1,INF903JA1BK0,10
VF9RG,Sundaram Mutual Fund - SUNDARAM VALUE FUND Series IX - RG,MF,16-NOV-2017,10,1,INF903JA1BJ2,10
VFDG,Sundaram Mutual Fund - SUNDARAM VALUE FUND  Series VII - Sundaram Valu,MF,15-MAR-2017,10,1,INF903JA1799,10
VFDP,Sundaram Mutual Fund - SUNDARAM VALUE FUND  Series VII - Sundaram Valu,MF,15-MAR-2017,10,1,INF903JA1807,10
VFRD,Sundaram Mutual Fund - SUNDARAM VALUE FUND  Series VII - Sundaram Valu,MF,15-MAR-2017,10,1,INF903JA1781,10
VFRG,Sundaram Mutual Fund - SUNDARAM VALUE FUND  Series VII - Sundaram Valu,MF,15-MAR-2017,10,1,INF903JA1773,10
